, 2369321
PGAP1, 8
ATP7A, 8
DGCR2, 8
CEP41, 8
PPIG, 8
CSF1R, 8
ANKH, 8
PPP4R2, 8
GLDC, 8
AFAP1L2, 8
SLC40A1, 8
MVB12B, 8
LCORL, 8
VWA5A, 8
HLA-DRB1, 8
sulf1, 8
C1orf21, 8
FAT1, 8
HDLBP, 8
GPATCH8, 8
PCDHB2, 8
TRABD2B, 8
GRAMD3, 8
HNRNPU, 8
HIRA, 8
FBXO34, 8
ARHGAP31, 8
NRDC, 8
TTC39C, 8
SNX27, 8
COL3A1, 8
BRF1, 8
SV2A, 8
VPS13C, 8
MOB3B, 8
SESN3, 8
RUNX1T1, 8
CEBPB, 8
WWC1, 8
CEP350, 8
HADH, 8
KIAA0753, 8
NID1, 8
SPAG9, 8
ST7L, 8
GNA12, 8
CD96, 8
POLR3B, 8
CACNA2D1, 8
ERG, 8
CD163, 8
MAP7, 8
GATAD2A, 8
PPP1R9A, 8
SEMA3C, 8
MLLT3, 8
XRCC5, 8
PIEZO1, 8
ABCB11, 8
UBE2E1, 8
CBL, 8
ZDHHC15, 8
PPIB, 8
SMG1, 8
NCOA7, 8
NCKAP1, 8
PTK2B, 8
SCMH1, 8
TMEM116, 8
PLCB3, 8
EIF4G3, 8
RAB3GAP1, 8
XPO5, 8
POLR2A, 8
ATG5, 8
UBN2, 8
ZMAT4, 8
STAU2, 8
MMS19, 8
KLHDC4, 8
MDN1, 8
DPY19L2, 8
GLS, 8
DYSF, 8
TUBGCP3, 8
TLE3, 8
ESD, 8
CAPZA2, 8
UBP1, 8
ATAD2B, 8
CDK5RAP2, 8
PCF11, 8
RAPH1, 8
IWS1, 8
HSPG2, 8
ITSN2, 8
MACROD1, 8
AGTPBP1, 8
PHKA1, 8
PTPRG, 8
ANKFY1, 8
SLC11A1, 8
NR2C2, 8
NDFIP2, 8
VEGFC, 8
RNF213, 8
APP, 8
GTF2I, 8
PSAP, 8
MYOF, 8
ADAMTS17, 8
GHR, 8
GPR176, 8
NCK2, 8
SDC4, 8
CYSTM1, 8
SVEP1, 8
A2M, 8
DLA-64, 8
KNTC1, 8
NT5DC1, 8
REV1, 8
ELF2, 8
PARG, 8
LARP1B, 8
FMO5, 8
SNX1, 8
SUGCT, 8
SHB, 8
NFKB1, 8
ACACB, 8
PLXND1, 8
FAF2, 8
ADGRE1, 8
ATP13A3, 8
CWF19L2, 8
C15orf41, 8
ATP11C, 8
WBP1L, 8
OXSR1, 8
WWC2, 8
GGA2, 8
SZT2, 8
GOLGA1, 8
EIF2AK3, 8
LARGE1, 8
PLA2G4A, 8
FBN1, 8
UCK2, 8
ARHGAP17, 8
SEC22A, 8
TARBP1, 8
FHIT, 8
WFS1, 8
ZCCHC2, 8
CTSD, 8
