, 2690413
CSF1R, 19
ABR, 19
RCAN1, 19
FOXO1, 19
DLGAP4, 18
VPS50, 18
UBE2E1, 18
RCSD1, 18
HHAT, 18
DNAJC13, 18
ZRANB1, 18
COL4A3, 18
WAPL, 18
MECP2, 18
GPATCH2L, 18
YTHDC2, 18
AKAP10, 18
TRAPPC8, 18
GPR176, 18
GTF3C1, 18
SP110, 18
ZMYND11, 18
STAB2, 18
HVCN1, 18
DERA, 18
CCDC88A, 18
PDE7B, 18
UIMC1, 18
ZCCHC2, 18
ACADVL, 18
TBC1D14, 18
RSF1, 18
U2SURP, 18
FHOD3, 18
SEPT11, 18
STAM, 18
RANBP17, 18
SMARCA4, 18
HDAC9, 18
PDS5B, 18
TAF3, 18
WDFY1, 18
ITCH, 18
FRYL, 18
SP3, 18
PLCB1, 18
SYNE2, 18
LYST, 18
ATG5, 18
MTMR10, 18
ESR1, 18
HSPBAP1, 18
LIMCH1, 18
ZNF280D, 18
EPS15, 18
CALU, 18
CDK8, 18
CAT, 18
ABCB7, 18
DNAJC7, 18
SFRP1, 18
PPP4R2, 18
RNF216, 18
POSTN, 18
LRIG2, 18
UBP1, 18
RABEP1, 18
NDST1, 18
LUC7L, 18
BIVM-ERCC5, 18
ZCCHC11, 18
ATG2B, 18
PIBF1, 18
PCM1, 18
ABI2, 18
NTF3, 18
C1orf21, 18
MEMO1, 18
DGKH, 18
CDK19, 18
HMBOX1, 18
ACIN1, 18
KLHL29, 18
SLC16A7, 18
AGO3, 18
ZNF148, 18
ITGAV, 18
SPECC1L, 17
C7orf50, 17
ATF7, 17
OSBPL11, 17
CUL3, 17
SEC24B, 17
HECW2, 17
THSD4, 17
NSD3, 17
TPCN1, 17
DENND1B, 17
USP12, 17
TMTC1, 17
CSRP1, 17
THRB, 17
MGMT, 17
CHD1L, 17
CUX2, 17
ARAP2, 17
PPFIA2, 17
ERN1, 17
DDX3X, 17
NUMB, 17
PPP2R1B, 17
MTDH, 17
SHROOM2, 17
OSBPL10, 17
ZCCHC6, 17
TGFBR2, 17
MAD1L1, 17
PCNT, 17
ZSWIM6, 17
RASA2, 17
PGM5, 17
PAPSS1, 17
TAF2, 17
FOXJ3, 17
MNAT1, 17
PLA2G4A, 17
RHEB, 17
MIGA1, 17
MGA, 17
DENND4A, 17
DEPDC5, 17
HNRNPR, 17
SUDS3, 17
DIAPH1, 17
FBXO21, 17
COL1A2, 17
MRC1, 17
SMG7, 17
VCAN, 17
STK4, 17
ELL2, 17
NUBPL, 17
PLXNC1, 17
ARHGAP23, 17
HTT, 17
NSF, 17
SLC27A6, 17
MIPOL1, 17
KIZ, 17
FAM193A, 17
EPS15L1, 17
TMEM161B, 17
ARHGEF7, 17
EDNRA, 17
STK38, 17
DPY19L3, 17
LPIN2, 17
GPBP1, 17
ALDH6A1, 17
FOXK1, 17
ATP10D, 17
RETREG1, 17
ZC3H13, 17
SYK, 17
KDM5A, 17
INPP5D, 17
VEZT, 17
NR2C2, 17
UHRF2, 17
CYLD, 17
SMOC2, 17
RB1CC1, 17
NOL10, 17
HS6ST2, 17
STT3B, 17
CCNT2, 16
HDHD2, 16
PTCH1, 16
FAM105A, 16
DNM3, 16
MINDY3, 16
SCARB2, 16
C4orf45, 16
CEP85L, 16
RHOBTB1, 16
DNAJC3, 16
HADH, 16
MTMR3, 16
