, 2317269
MAPK9, 217
PPARGC1B, 217
MBNL2, 217
L3MBTL4, 217
PRRC2C, 217
DMXL1, 216
ZNF326, 216
ZFR, 216
TSC22D2, 216
AP1AR, 216
ZNF608, 216
SETX, 216
PHF20L1, 216
AGO3, 216
ATAD2B, 216
INO80, 216
CDKL5, 216
DSE, 216
APOOL, 216
COLGALT2, 215
PPP1CC, 215
RNF130, 215
ACAP2, 215
TMTC1, 215
PECAM1, 215
NNT, 215
FDFT1, 214
SFSWAP, 214
STX7, 214
ELF2, 214
FAM208A, 214
NIPBL, 214
U2SURP, 214
HACL1, 214
TIPRL, 213
HDHD2, 212
TOM1L2, 212
CPT1A, 212
UHRF2, 211
AKAP10, 211
WNK3, 211
VEZT, 211
ARHGEF10L, 211
VAPA, 210
OTULIN, 210
TCERG1, 210
SMC6, 210
DTNB, 210
LARGE1, 210
MROH2A, 210
TMEM245, 210
THOC2, 210
ADRB2, 210
GALK2, 209
ATP7B, 209
AMDHD1, 209
DNAJC13, 209
CAMSAP2, 209
CLASP2, 209
ATP1B1, 209
ORC4, 209
PAM, 209
FAM171A2, 209
CSPP1, 209
USP32, 208
SEC31A, 208
ITIH2, 208
PPP2R1A, 208
BAZ1B, 208
CA5B, 208
HES2, 208
HDX, 208
DAZAP1, 208
CCSER2, 208
UPB1, 208
UPF2, 207
RAB3GAP2, 207
SLC9C2, 207
UBE2E1, 207
FAM117A, 207
ATP2C1, 207
ABCC9, 207
NFKB1, 207
MAP4, 207
RPL7, 207
SC5D, 206
EPS15, 206
RBM14, 206
PBRM1, 206
LPIN1, 206
AQP9, 206
PIK3C2A, 206
TMEM2, 205
LDLR, 205
ARF4, 205
MAPK1, 205
UCK2, 205
SDHB, 205
EIF5B, 205
HBS1L, 205
REPS2, 204
CTDP1, 204
GRB2, 204
RBM5, 204
U2AF2, 204
AKAP8L, 204
REV1, 204
ITSN2, 203
AKAP8, 203
PALLD, 203
SMARCC1, 203
LSM14A, 203
IRF2, 203
NCOA7, 202
BTAF1, 202
RAB3GAP1, 202
SESN1, 202
SRBD1, 201
ATP11C, 201
ETNK2, 201
NT5DC1, 201
AFF4, 201
RPRD1A, 201
EPB41L2, 201
VRK2, 201
COG3, 201
NOTCH1, 201
CDK6, 201
LRP6, 201
C20orf194, 200
TRIM33, 200
EPRS, 200
MIER1, 200
UBE3D, 200
KTN1, 200
CWC27, 200
ANGPT1, 199
RLF, 199
ARMC8, 199
ERG, 199
NUAK1, 199
ZNF236, 199
R3HDM2, 198
RANBP3, 198
NGEF, 198
USP15, 198
TBC1D9, 198
