, 2793301
NDUFV2, 51
U2SURP, 51
ERLIN1, 51
CMC1, 51
PCMTD1, 51
DENND5B, 51
RDH16, 51
IPO11, 51
KLF3, 51
FBXL4, 51
CWC27, 51
ATF7IP, 51
MGST1, 51
RBSN, 51
UIMC1, 51
FAM208A, 50
NEK1, 50
ARHGAP17, 50
CAMKK2, 50
MAP2K1, 50
TANK, 50
IGFBP7, 50
CRCP, 50
PI4KA, 50
FBXO34, 50
MAP3K3, 50
DENND4C, 50
WSB1, 50
SLC38A2, 50
CPQ, 50
MTMR10, 50
VGLL4, 50
OPN3, 50
RBM26, 50
GATAD2A, 50
EGFR, 50
ELF2, 49
SLC44A1, 49
HES2, 49
UBE2E1, 49
RNF115, 49
WWC3, 49
RICTOR, 49
ALDH7A1, 49
VPS50, 49
COL18A1, 49
SUN1, 49
ANKRD12, 49
TMEM161B, 49
ZFYVE1, 49
XRN2, 49
STAT5B, 49
MICU3, 49
TTLL5, 49
SEC31A, 49
UNC13B, 49
CLTC, 49
TPP2, 49
AASS, 49
ZNF292, 49
ALMS1, 49
SORL1, 49
DMXL1, 49
SEC24D, 49
PRRC2C, 49
HADH, 48
DCUN1D4, 48
APOH, 48
PLCE1, 48
KANSL1L, 48
DAZAP1, 48
EDEM3, 48
TOMM70, 48
SLC35D1, 48
XPOT, 48
CWF19L2, 48
GTF3C1, 48
PHF20L1, 48
R3HDM2, 48
ZNRF3, 48
TTC13, 48
MARC1, 48
SPG11, 48
FNBP1, 48
HOOK3, 48
ZZEF1, 48
CDKL5, 48
TRA2A, 48
FOCAD, 48
RB1, 48
CLK1, 48
PLEKHA6, 48
DLST, 48
YAF2, 48
MICU1, 48
BICC1, 48
ANKFY1, 48
ETNK2, 48
HIBCH, 48
CUX2, 48
LRRFIP2, 48
PREX1, 48
OTULIN, 48
CRAT, 48
CLPB, 48
CDC42BPA, 48
TRIM25, 48
HNRNPU, 48
MPHOSPH8, 48
SFSWAP, 47
TSPAN9, 47
CEP350, 47
GNAL, 47
SESTD1, 47
ATP11C, 47
SNX24, 47
TCF4, 47
LRIG2, 47
ARRDC3, 47
NDUFV3, 47
EPB41L2, 47
SLC15A4, 47
USP15, 47
RUNX1T1, 47
PPP2R3A, 47
C15orf41, 47
U2AF1L5, 47
HSDL2, 47
SLTM, 47
EPS15, 47
HACL1, 47
PLCB1, 47
ERCC6L2, 47
STRBP, 47
POLA1, 47
ORC2, 47
RBM5, 47
CSNK1G1, 47
PRKCZ, 47
SETD5, 47
UGT2B31, 47
PECAM1, 47
PPARA, 47
PPA1, 47
GCLM, 47
F5, 47
DCLK1, 47
ADHFE1, 47
PKP4, 47
RAB3GAP2, 47
ZRANB2, 47
KAT2B, 46
PGAP1, 46
TTC17, 46
PDXDC1, 46
REPS2, 46
COL5A2, 46
ASAP2, 46
DIS3L2, 46
HECW2, 46
AEBP2, 46
CRTC3, 46
ZNRF1, 46
TBC1D23, 46
AKAP10, 46
TRIP11, 46
ADAM12, 46
CFHR5, 46
PPP1CB, 46
DDX3X, 46
MRC1, 46
